Time: Tue Dec 13 10:47:59 2022
Motor PWM, Top Voltage (V), Bottom Voltage (V), Top Current (A), Bottom Current (A), Thrust (kg)
1100,48.27,48.36,0.25,0.20,0.00
1100,48.27,48.29,0.25,0.19,0.00
1100,48.29,48.32,0.26,0.19,0.00
1100,48.28,48.25,0.24,0.18,0.00
1100,48.24,48.32,0.24,0.21,0.00
1200,48.24,48.26,0.71,0.19,0.17
1200,48.28,48.26,0.52,0.17,0.16
1200,48.23,48.29,0.51,0.22,0.17
1200,48.27,48.26,0.50,0.16,0.17
1200,48.24,48.27,0.52,0.19,0.17
1300,48.22,48.26,0.82,0.19,0.35
1300,48.24,48.30,0.81,0.18,0.35
1300,48.22,48.32,0.81,0.18,0.35
1300,48.23,48.26,0.81,0.18,0.35
1300,48.20,48.28,0.80,0.21,0.35
1400,48.29,48.28,1.51,0.16,0.64
1400,48.22,48.27,1.47,0.19,0.63
1400,48.22,48.27,1.41,0.18,0.63
1400,48.19,48.26,1.46,0.18,0.64
1400,48.26,48.25,1.44,0.17,0.64
1500,48.21,48.24,2.36,0.16,0.98
1500,48.19,48.21,2.34,0.17,0.95
1500,48.22,48.24,2.34,0.17,0.99
1500,48.10,48.32,2.41,0.17,1.00
1500,48.16,48.27,2.39,0.19,0.99
1600,48.17,48.25,3.49,0.15,1.29
1600,48.17,48.25,3.54,0.14,1.38
1600,48.21,48.21,3.46,0.14,1.31
1600,48.18,48.17,3.61,0.16,1.33
1600,48.20,48.22,3.44,0.15,1.33
1700,48.17,48.21,4.78,0.14,1.72
1700,48.14,48.15,5.10,0.13,1.77
1700,48.12,48.18,4.97,0.13,1.71
1700,48.11,48.20,4.89,0.12,1.72
1700,48.17,48.20,4.94,0.14,1.71
1800,48.08,48.11,7.04,0.09,2.27
1800,48.07,48.15,7.01,0.10,2.23
1800,48.10,48.17,7.10,0.10,2.22
1800,48.08,48.10,6.86,0.12,2.21
1800,48.04,48.18,7.05,0.12,2.22
