Time: Thu Dec 15 15:33:24 2022
Motor PWM, Top Voltage (V), Bottom Voltage (V), Top Current (A), Bottom Current (A), Thrust (kg)
1000,48.30,48.41,0.25,0.32,0.00
1000,48.32,48.38,0.25,0.29,0.00
1000,48.32,48.39,0.26,0.28,0.00
1000,48.28,48.39,0.28,0.30,0.00
1000,48.36,48.39,0.27,0.28,0.00
1100,48.27,48.39,0.49,0.26,0.14
1100,48.28,48.36,0.49,0.29,0.14
1100,48.27,48.38,0.48,0.27,0.15
1100,48.33,48.36,0.48,0.29,0.15
1200,48.29,48.39,0.83,0.30,0.34
1200,48.24,48.38,0.80,0.28,0.33
1200,48.32,48.36,0.78,0.28,0.33
1200,48.33,48.37,0.79,0.26,0.33
1200,48.32,48.36,0.78,0.29,0.35
1300,48.28,48.37,1.21,0.26,0.57
1300,48.29,48.37,1.24,0.29,0.58
1300,48.29,48.37,1.15,0.29,0.56
1300,48.23,48.30,1.21,0.28,0.57
1300,48.25,48.33,1.14,0.29,0.57
1400,48.24,48.36,1.85,0.27,0.86
1400,48.27,48.32,1.87,0.24,0.86
1400,48.25,48.34,1.84,0.26,0.81
1400,48.23,48.37,1.77,0.24,0.86
1400,48.27,48.33,1.74,0.27,0.87
1500,48.21,48.34,2.89,0.26,1.32
1500,48.24,48.35,3.06,0.26,1.31
1500,48.28,48.28,3.27,0.25,1.28
1500,48.20,48.32,2.91,0.25,1.25
1500,48.23,48.34,2.93,0.26,1.23
1600,48.21,48.30,4.22,0.23,1.63
1600,48.19,48.29,4.03,0.24,1.62
1600,48.18,48.32,4.22,0.24,1.66
1600,48.17,48.25,4.07,0.23,1.62
1600,48.18,48.28,4.02,0.23,1.56
1700,48.14,48.26,5.31,0.22,2.04
1700,48.17,48.26,5.39,0.23,2.02
1700,48.10,48.27,5.17,0.22,2.02
1700,48.14,48.26,5.29,0.23,2.01
1700,48.13,48.32,5.29,0.22,2.02
1800,48.12,48.25,6.95,0.18,2.40
1800,48.11,48.24,6.93,0.21,2.45
1800,48.08,48.27,6.89,0.19,2.42
1800,48.11,48.27,6.84,0.19,2.41
1800,48.14,48.22,6.94,0.19,2.42
1900,48.04,48.16,9.10,0.16,2.92
1900,48.03,48.21,9.03,0.18,2.96
1900,47.99,48.21,9.10,0.16,3.00
1900,48.04,48.23,8.97,0.16,2.97
1900,48.05,48.18,9.02,0.16,2.97
