Time: Tue Dec 20 16:01:38 2022
Motor PWM, Top Voltage (V), Bottom Voltage (V), Top Current (A), Bottom Current (A), Thrust (kg)
1000,48.29,48.25,0.26,0.26,0.01
1000,48.24,48.35,0.23,0.24,0.00
1000,48.28,48.30,0.25,0.26,0.00
1000,48.19,48.24,0.22,0.24,0.00
1000,48.28,48.32,0.24,0.25,0.00
1100,48.29,48.27,0.45,0.60,0.26
1100,48.24,48.30,0.46,0.59,0.24
1100,48.26,48.28,0.42,0.62,0.28
1100,48.29,48.24,0.41,0.61,0.28
1100,48.29,48.28,0.43,0.66,0.28
1200,48.35,48.26,0.73,0.95,0.59
1200,48.28,48.26,0.74,1.04,0.61
1200,48.25,48.26,0.71,1.02,0.58
1200,48.21,48.28,0.72,1.00,0.60
1200,48.29,48.29,0.70,1.04,0.60
1300,48.27,48.25,1.11,1.83,1.09
1300,48.20,48.26,1.08,1.89,1.09
1300,48.25,48.26,1.08,1.84,1.08
1300,48.24,48.22,1.10,1.85,1.06
1300,48.25,48.25,1.07,1.92,1.07
1400,48.25,48.27,1.67,2.86,1.59
1400,48.23,48.25,1.64,3.00,1.57
1400,48.20,48.22,1.68,2.95,1.59
1400,48.19,48.22,1.69,2.83,1.55
1400,48.21,48.17,1.70,2.89,1.58
1500,48.17,48.16,2.62,4.22,2.28
1500,48.18,48.21,2.54,4.25,2.21
1500,48.20,48.21,2.57,4.22,2.21
1500,48.18,48.13,2.80,4.21,2.20
1600,48.20,48.13,3.81,6.51,2.90
1600,48.17,48.11,3.72,6.63,2.91
1600,48.18,48.11,3.71,6.46,2.90
1600,48.15,48.17,3.73,6.44,2.84
1600,48.14,48.13,3.79,6.61,2.91
1700,48.15,48.12,5.04,8.45,3.62
1700,48.12,48.15,4.99,8.38,3.67
1700,48.12,48.07,4.93,8.49,3.67
1700,48.12,48.08,5.09,8.37,3.63
1700,48.08,48.13,5.17,8.62,3.52
1800,48.03,48.04,6.83,10.82,4.53
1800,48.00,48.06,6.61,11.33,4.53
1800,48.04,47.98,6.40,11.47,4.42
1800,48.02,48.02,6.67,11.29,4.41
1800,48.05,48.00,6.58,11.22,4.48
